domain,item_id,generator,verifier,frame,actual_source,frame_matches_truth,strategy,candidate_is_correct,adjusted_candidate_is_correct,parsed_verdict,original_parsed_verdict,verdict_recovered_from_raw,strict_json_parse_fail,candidate_answer_letter,candidate_answer_text,candidate_answer_extraction_mode,candidate_answer_extraction_confidence,candidate_answer_ambiguous,candidate_answer_parsed,candidate_answer_parse_notes,prompt_tokens,completion_tokens,formatting_fail,tp,fp,tn,fn,adj_tp,adj_fp,adj_tn,adj_fn,latency,verbosity,dissociated,label_was_right,reasoning_was_right,overrode_passing_tests
math,math_2,qwen,llama,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,625,76,0,1,0,0,0,1,0,0,0,7.346205665962771,333,0,0,0,0
math,math_2,qwen,llama,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,550,7,0,1,0,0,0,1,0,0,0,3.7876427080482244,0,0,0,0,0
math,math_2,qwen,llama,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,626,106,0,1,0,0,0,1,0,0,0,10.2464270000346,479,0,0,0,0
math,math_2,qwen,llama,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,626,86,0,1,0,0,0,1,0,0,0,7.672863082960248,372,0,0,0,0
math,math_2,qwen,llama,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,548,7,0,1,0,0,0,1,0,0,0,3.7178869999479502,0,0,0,0,0
math,math_2,qwen,llama,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,624,86,0,1,0,0,0,1,0,0,0,7.813513207947835,409,0,0,0,0
math,math_2,qwen,llama,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,624,50,0,1,0,0,0,1,0,0,0,7.064973457949236,190,0,0,0,0
math,math_2,deepseek,llama,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,429,7,0,1,0,0,0,1,0,0,0,1.153802374843508,0,0,0,0,0
math,math_2,deepseek,llama,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,505,78,0,1,0,0,0,1,0,0,0,4.97500062501058,379,0,0,0,0
math,math_2,deepseek,llama,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,505,84,0,1,0,0,0,1,0,0,0,7.023534333100542,388,0,0,0,0
math,math_2,deepseek,llama,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,430,7,0,1,0,0,0,1,0,0,0,2.8154929170850664,0,0,0,0,0
math,math_2,deepseek,llama,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,506,73,0,1,0,0,0,1,0,0,0,5.748614166863263,358,0,0,0,0
math,math_2,deepseek,llama,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,506,78,0,1,0,0,0,1,0,0,0,6.513657584087923,338,0,0,0,0
math,math_2,deepseek,llama,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,428,7,0,1,0,0,0,1,0,0,0,1.9277963750064373,0,0,0,0,0
math,math_2,deepseek,llama,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,504,95,0,1,0,0,0,1,0,0,0,7.577076542191207,470,0,0,0,0
math,math_2,deepseek,llama,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,504,85,0,1,0,0,0,1,0,0,0,7.12279058387503,380,0,0,0,0
math,math_2,llama,llama,self,self,True,direct,True,True,True,True,0,0,,,,,0,0,,594,7,0,1,0,0,0,1,0,0,0,2.30406079092063,0,0,0,0,0
math,math_2,llama,llama,self,self,True,cot,True,True,True,True,0,0,,,,,0,0,,670,86,0,1,0,0,0,1,0,0,0,7.179756416939199,367,0,0,0,0
math,math_2,llama,llama,self,self,True,rubric,True,True,True,True,0,0,,,,,0,0,,670,80,0,1,0,0,0,1,0,0,0,4.99283045809716,371,0,0,0,0
math,math_2,llama,llama,other,self,False,direct,True,True,True,True,0,0,,,,,0,0,,595,7,0,1,0,0,0,1,0,0,0,1.3649232499301434,0,0,0,0,0
math,math_2,llama,llama,other,self,False,cot,True,True,True,True,0,0,,,,,0,0,,671,82,0,1,0,0,0,1,0,0,0,4.988929124781862,384,0,0,0,0
math,math_2,llama,llama,other,self,False,rubric,True,True,True,True,0,0,,,,,0,0,,671,79,0,1,0,0,0,1,0,0,0,4.673334041843191,359,0,0,0,0
math,math_2,llama,llama,neutral,self,,direct,True,True,True,True,0,0,,,,,0,0,,593,7,0,1,0,0,0,1,0,0,0,1.113594416063279,0,0,0,0,0
math,math_2,llama,llama,neutral,self,,cot,True,True,True,True,0,0,,,,,0,0,,669,95,0,1,0,0,0,1,0,0,0,5.164881333010271,399,0,0,0,0
math,math_2,llama,llama,neutral,self,,rubric,True,True,True,True,0,0,,,,,0,0,,669,75,0,1,0,0,0,1,0,0,0,4.477931916946545,342,0,0,0,0
math,math_2,mistral,llama,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,462,7,0,1,0,0,0,1,0,0,0,1.3178474169690162,0,0,0,0,0
math,math_2,mistral,llama,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,538,71,0,1,0,0,0,1,0,0,0,8.36371524981223,277,0,0,0,0
math,math_2,mistral,llama,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,538,69,0,1,0,0,0,1,0,0,0,8.684423957951367,293,0,0,0,0
math,math_2,mistral,llama,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,463,7,0,1,0,0,0,1,0,0,0,1.260474167065695,0,0,0,0,0
math,math_2,mistral,llama,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,539,79,0,1,0,0,0,1,0,0,0,4.408502957783639,323,0,0,0,0
math,math_2,mistral,llama,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,539,84,0,1,0,0,0,1,0,0,0,4.815247708000243,368,0,0,0,0
math,math_2,mistral,llama,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,461,7,0,1,0,0,0,1,0,0,0,1.2210750840604305,0,0,0,0,0
math,math_2,mistral,llama,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,537,71,0,1,0,0,0,1,0,0,0,4.134971166960895,277,0,0,0,0
math,math_2,mistral,llama,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,537,86,0,1,0,0,0,1,0,0,0,5.016212624963373,367,0,0,0,0
math,math_2,qwen,mistral,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,565,7,0,1,0,0,0,1,0,0,0,1.280237790895626,0,0,0,0,0
math,math_2,qwen,mistral,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,648,61,0,1,0,0,0,1,0,0,0,3.090834042057395,211,0,0,0,0
math,math_2,qwen,mistral,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,648,62,0,1,0,0,0,1,0,0,0,4.65955820819363,230,0,0,0,0
math,math_2,qwen,mistral,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,566,7,0,1,0,0,0,1,0,0,0,1.471876542083919,0,0,0,0,0
math,math_2,qwen,mistral,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,649,57,0,1,0,0,0,1,0,0,0,2.079397707944736,189,0,0,0,0
math,math_2,qwen,mistral,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,649,62,0,1,0,0,0,1,0,0,0,2.1390559999272227,225,0,0,0,0
math,math_2,qwen,mistral,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,564,7,0,1,0,0,0,1,0,0,0,0.4988406668417156,0,0,0,0,0
math,math_2,qwen,mistral,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,647,55,0,1,0,0,0,1,0,0,0,2.2757282089442015,189,0,0,0,0
math,math_2,qwen,mistral,neutral,other,,rubric,True,True,True,,1,1,,,,,0,0,,647,63,0,1,0,0,0,1,0,0,0,2.7437479998916388,0,0,0,0,0
math,math_2,deepseek,mistral,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,446,7,0,1,0,0,0,1,0,0,0,0.5002810000441968,0,0,0,0,0
math,math_2,deepseek,mistral,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,529,45,0,1,0,0,0,1,0,0,0,1.8881551250815392,172,0,0,0,0
math,math_2,deepseek,mistral,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,529,55,0,1,0,0,0,1,0,0,0,2.0315799999516457,227,0,0,0,0
math,math_2,deepseek,mistral,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,447,7,0,1,0,0,0,1,0,0,0,0.5984491670969874,0,0,0,0,0
math,math_2,deepseek,mistral,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,530,46,0,1,0,0,0,1,0,0,0,2.022092000115663,177,0,0,0,0
math,math_2,deepseek,mistral,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,530,55,0,1,0,0,0,1,0,0,0,1.6078349170275033,225,0,0,0,0
math,math_2,deepseek,mistral,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,445,7,0,1,0,0,0,1,0,0,0,0.6264168748166412,0,0,0,0,0
math,math_2,deepseek,mistral,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,528,45,0,1,0,0,0,1,0,0,0,2.4633951249998063,172,0,0,0,0
math,math_2,deepseek,mistral,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,528,63,0,1,0,0,0,1,0,0,0,3.420224833069369,294,0,0,0,0
math,math_2,llama,mistral,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,603,7,0,1,0,0,0,1,0,0,0,1.2859587089624256,0,0,0,0,0
math,math_2,llama,mistral,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,686,48,0,1,0,0,0,1,0,0,0,1.822820041095838,195,0,0,0,0
math,math_2,llama,mistral,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,686,60,0,1,0,0,0,1,0,0,0,2.2156927089672536,241,0,0,0,0
math,math_2,llama,mistral,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,604,7,0,1,0,0,0,1,0,0,0,1.4422406249213964,0,0,0,0,0
math,math_2,llama,mistral,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,687,52,0,1,0,0,0,1,0,0,0,1.599930375115946,242,0,0,0,0
math,math_2,llama,mistral,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,687,53,0,1,0,0,0,1,0,0,0,1.9416980841197073,200,0,0,0,0
math,math_2,llama,mistral,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,602,7,0,1,0,0,0,1,0,0,0,0.7701724579092115,0,0,0,0,0
math,math_2,llama,mistral,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,685,49,0,1,0,0,0,1,0,0,0,2.0220696250908077,196,0,0,0,0
math,math_2,llama,mistral,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,685,48,0,1,0,0,0,1,0,0,0,1.8796951670665294,189,0,0,0,0
math,math_2,mistral,mistral,self,self,True,direct,True,True,True,True,0,0,,,,,0,0,,473,7,0,1,0,0,0,1,0,0,0,0.537828957894817,0,0,0,0,0
math,math_2,mistral,mistral,self,self,True,cot,True,True,True,True,0,0,,,,,0,0,,556,55,0,1,0,0,0,1,0,0,0,1.7079479170497507,228,0,0,0,0
math,math_2,mistral,mistral,self,self,True,rubric,True,True,True,True,0,0,,,,,0,0,,556,64,0,1,0,0,0,1,0,0,0,2.788973875110969,251,0,0,0,0
math,math_2,mistral,mistral,other,self,False,direct,True,True,True,True,0,0,,,,,0,0,,474,7,0,1,0,0,0,1,0,0,0,0.7439898329321295,0,0,0,0,0
math,math_2,mistral,mistral,other,self,False,cot,True,True,True,True,0,0,,,,,0,0,,557,58,0,1,0,0,0,1,0,0,0,2.3629945828579366,244,0,0,0,0
math,math_2,mistral,mistral,other,self,False,rubric,True,True,True,True,0,0,,,,,0,0,,557,73,0,1,0,0,0,1,0,0,0,2.439365957863629,276,0,0,0,0
math,math_2,mistral,mistral,neutral,self,,direct,True,True,True,True,0,0,,,,,0,0,,472,7,0,1,0,0,0,1,0,0,0,0.5076761250384152,0,0,0,0,0
math,math_2,mistral,mistral,neutral,self,,cot,True,True,True,True,0,0,,,,,0,0,,555,55,0,1,0,0,0,1,0,0,0,1.7598250831943005,228,0,0,0,0
math,math_2,mistral,mistral,neutral,self,,rubric,True,True,True,True,0,0,,,,,0,0,,555,68,0,1,0,0,0,1,0,0,0,1.7480325831566006,249,0,0,0,0
math,math_3,qwen,qwen,self,self,True,direct,True,True,True,True,0,0,,,,,0,0,,549,6,0,1,0,0,0,1,0,0,0,0.9220831249840558,0,0,0,0,0
math,math_3,qwen,qwen,self,self,True,cot,True,True,True,True,0,0,,,,,0,0,,625,38,0,1,0,0,0,1,0,0,0,6.741530125029385,173,0,0,0,0
math,math_3,qwen,qwen,self,self,True,rubric,True,True,True,True,0,0,,,,,0,0,,625,41,0,1,0,0,0,1,0,0,0,2.5002526668831706,193,0,0,0,0
math,math_3,qwen,qwen,other,self,False,direct,True,True,True,True,0,0,,,,,0,0,,550,6,0,1,0,0,0,1,0,0,0,1.0127990830224007,0,0,0,0,0
math,math_3,qwen,qwen,other,self,False,cot,True,True,True,True,0,0,,,,,0,0,,626,41,0,1,0,0,0,1,0,0,0,6.795906541869044,187,0,0,0,0
math,math_3,qwen,qwen,other,self,False,rubric,True,True,True,True,0,0,,,,,0,0,,626,41,0,1,0,0,0,1,0,0,0,6.743945874972269,182,0,0,0,0
math,math_3,qwen,qwen,neutral,self,,direct,True,True,True,True,0,0,,,,,0,0,,548,6,0,1,0,0,0,1,0,0,0,2.09312704205513,0,0,0,0,0
math,math_3,qwen,qwen,neutral,self,,cot,True,True,True,True,0,0,,,,,0,0,,624,39,0,1,0,0,0,1,0,0,0,2.4689813752193004,182,0,0,0,0
math,math_3,qwen,qwen,neutral,self,,rubric,True,True,True,True,0,0,,,,,0,0,,624,35,0,1,0,0,0,1,0,0,0,2.6568594169802964,164,0,0,0,0
math,math_3,deepseek,qwen,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,547,6,0,1,0,0,0,1,0,0,0,3.749264125013724,0,0,0,0,0
math,math_3,deepseek,qwen,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,623,44,0,1,0,0,0,1,0,0,0,2.9590731251519173,192,0,0,0,0
math,math_3,deepseek,qwen,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,623,42,0,1,0,0,0,1,0,0,0,2.8569835831876844,185,0,0,0,0
math,math_3,deepseek,qwen,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,548,6,0,1,0,0,0,1,0,0,0,0.9210727089084685,0,0,0,0,0
math,math_3,deepseek,qwen,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,624,42,0,1,0,0,0,1,0,0,0,2.8828750420361757,185,0,0,0,0
math,math_3,deepseek,qwen,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,624,42,0,1,0,0,0,1,0,0,0,13.740950958803296,185,0,0,0,0
math,math_3,deepseek,qwen,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,546,6,0,1,0,0,0,1,0,0,0,1.9549509580247104,0,0,0,0,0
math,math_3,deepseek,qwen,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,622,44,0,1,0,0,0,1,0,0,0,3.264668915886432,192,0,0,0,0
math,math_3,deepseek,qwen,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,622,38,0,1,0,0,0,1,0,0,0,12.140856874873862,158,0,0,0,0
math,math_3,llama,qwen,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,537,6,0,1,0,0,0,1,0,0,0,3.839824500028044,0,0,0,0,0
math,math_3,llama,qwen,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,613,68,0,1,0,0,0,1,0,0,0,21.010787084000185,297,0,0,0,0
math,math_3,llama,qwen,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,613,41,0,1,0,0,0,1,0,0,0,12.569725833134726,178,0,0,0,0
math,math_3,llama,qwen,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,538,6,0,1,0,0,0,1,0,0,0,4.182053874945268,0,0,0,0,0
math,math_3,llama,qwen,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,614,50,0,1,0,0,0,1,0,0,0,18.598767583956942,207,0,0,0,0
math,math_3,llama,qwen,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,614,39,0,1,0,0,0,1,0,0,0,17.219379709102213,162,0,0,0,0
math,math_3,llama,qwen,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,536,6,0,1,0,0,0,1,0,0,0,4.555358791956678,0,0,0,0,0
math,math_3,llama,qwen,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,612,75,0,1,0,0,0,1,0,0,0,24.720727124949917,233,0,0,0,0
math,math_3,llama,qwen,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,612,39,0,1,0,0,0,1,0,0,0,11.321294999914244,162,0,0,0,0
math,math_3,mistral,qwen,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,495,6,0,1,0,0,0,1,0,0,0,6.324436041060835,0,0,0,0,0
math,math_3,mistral,qwen,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,571,47,0,1,0,0,0,1,0,0,0,28.95820016693324,180,0,0,0,0
math,math_3,mistral,qwen,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,571,56,0,1,0,0,0,1,0,0,0,30.838409250136465,233,0,0,0,0
math,math_3,mistral,qwen,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,496,6,0,1,0,0,0,1,0,0,0,6.224973750067875,0,0,0,0,0
math,math_3,mistral,qwen,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,572,40,0,1,0,0,0,1,0,0,0,36.87966408301145,153,0,0,0,0
math,math_3,mistral,qwen,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,572,42,0,1,0,0,0,1,0,0,0,37.738299916964024,169,0,0,0,0
math,math_3,mistral,qwen,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,494,6,0,1,0,0,0,1,0,0,0,8.156829541083425,0,0,0,0,0
math,math_3,mistral,qwen,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,570,42,0,1,0,0,0,1,0,0,0,27.125880167121068,169,0,0,0,0
math,math_3,mistral,qwen,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,570,42,0,1,0,0,0,1,0,0,0,28.060133083024994,169,0,0,0,0
math,math_3,qwen,deepseek,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,530,8,0,1,0,0,0,1,0,0,0,1.6311611249111593,0,0,0,0,0
math,math_3,qwen,deepseek,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,611,53,0,1,0,0,0,1,0,0,0,3.2866606249008328,244,0,0,0,0
math,math_3,qwen,deepseek,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,610,48,0,1,0,0,0,1,0,0,0,1.8099355418235064,216,0,0,0,0
math,math_3,qwen,deepseek,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,531,8,0,1,0,0,0,1,0,0,0,0.6588641670532525,0,0,0,0,0
math,math_3,qwen,deepseek,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,612,53,0,1,0,0,0,1,0,0,0,2.9482677078340203,244,0,0,0,0
math,math_3,qwen,deepseek,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,611,48,0,1,0,0,0,1,0,0,0,3.239568541990593,221,1,1,0,0
math,math_3,qwen,deepseek,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,529,8,0,1,0,0,0,1,0,0,0,1.8303017080761492,0,0,0,0,0
math,math_3,qwen,deepseek,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,610,54,0,1,0,0,0,1,0,0,0,3.049444042146206,254,0,0,0,0
math,math_3,qwen,deepseek,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,609,52,0,1,0,0,0,1,0,0,0,2.942298874957487,246,0,0,0,0
math,math_3,deepseek,deepseek,self,self,True,direct,True,True,True,True,0,0,,,,,0,0,,526,8,0,1,0,0,0,1,0,0,0,1.7717254168819636,0,0,0,0,0
math,math_3,deepseek,deepseek,self,self,True,cot,True,True,True,True,0,0,,,,,0,0,,607,75,0,1,0,0,0,1,0,0,0,3.564415792003274,277,0,0,0,0
math,math_3,deepseek,deepseek,self,self,True,rubric,True,True,True,True,0,0,,,,,0,0,,606,47,0,1,0,0,0,1,0,0,0,2.805221749935299,206,0,0,0,0
math,math_3,deepseek,deepseek,other,self,False,direct,True,True,True,True,0,0,,,,,0,0,,527,8,0,1,0,0,0,1,0,0,0,1.5011620000004768,0,0,0,0,0
math,math_3,deepseek,deepseek,other,self,False,cot,True,True,True,True,0,0,,,,,0,0,,608,48,0,1,0,0,0,1,0,0,0,2.773324000183493,211,0,0,0,0
math,math_3,deepseek,deepseek,other,self,False,rubric,True,True,True,True,0,0,,,,,0,0,,607,47,0,1,0,0,0,1,0,0,0,2.7059227500576526,206,0,0,0,0
math,math_3,deepseek,deepseek,neutral,self,,direct,True,True,True,True,0,0,,,,,0,0,,525,8,0,1,0,0,0,1,0,0,0,0.926237832987681,0,0,0,0,0
math,math_3,deepseek,deepseek,neutral,self,,cot,True,True,True,True,0,0,,,,,0,0,,606,80,0,1,0,0,0,1,0,0,0,3.3157351249828935,273,0,0,0,0
math,math_3,deepseek,deepseek,neutral,self,,rubric,True,True,True,True,0,0,,,,,0,0,,605,55,0,1,0,0,0,1,0,0,0,2.8165579999331385,239,0,0,0,0
math,math_3,llama,deepseek,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,521,8,0,1,0,0,0,1,0,0,0,1.8780707088299096,0,0,0,0,0
math,math_3,llama,deepseek,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,602,66,0,1,0,0,0,1,0,0,0,3.134570916881785,328,0,0,0,0
math,math_3,llama,deepseek,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,601,42,0,1,0,0,0,1,0,0,0,2.698975041974336,179,0,0,0,0
math,math_3,llama,deepseek,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,522,8,0,1,0,0,0,1,0,0,0,1.0319273329805583,0,0,0,0,0
math,math_3,llama,deepseek,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,603,60,0,1,0,0,0,1,0,0,0,2.0680904590990394,276,0,0,0,0
math,math_3,llama,deepseek,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,602,59,0,1,0,0,0,1,0,0,0,2.071288791950792,269,0,0,0,0
math,math_3,llama,deepseek,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,520,8,0,1,0,0,0,1,0,0,0,1.3071728751529008,0,0,0,0,0
math,math_3,llama,deepseek,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,601,60,0,1,0,0,0,1,0,0,0,2.138573332922533,248,0,0,0,0
math,math_3,llama,deepseek,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,600,54,0,1,0,0,0,1,0,0,0,1.9578112501185387,210,0,0,0,0
math,math_3,mistral,deepseek,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,476,8,0,1,0,0,0,1,0,0,0,1.3027147920802236,0,0,0,0,0
math,math_3,mistral,deepseek,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,557,67,0,1,0,0,0,1,0,0,0,2.168347417144105,217,0,0,0,0
math,math_3,mistral,deepseek,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,556,49,0,1,0,0,0,1,0,0,0,2.0437730830162764,184,0,0,0,0
math,math_3,mistral,deepseek,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,477,8,0,1,0,0,0,1,0,0,0,1.2980928330216557,0,0,0,0,0
math,math_3,mistral,deepseek,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,558,67,0,1,0,0,0,1,0,0,0,2.141739958897233,219,0,0,0,0
math,math_3,mistral,deepseek,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,557,63,0,1,0,0,0,1,0,0,0,1.9109865839127451,201,0,0,0,0
math,math_3,mistral,deepseek,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,475,8,0,1,0,0,0,1,0,0,0,1.2837715421337634,0,0,0,0,0
math,math_3,mistral,deepseek,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,556,72,0,1,0,0,0,1,0,0,0,2.082134749973193,245,0,0,0,0
math,math_3,mistral,deepseek,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,555,63,0,1,0,0,0,1,0,0,0,1.9622309589758515,201,0,0,0,0
math,math_3,qwen,llama,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,541,7,0,1,0,0,0,1,0,0,0,2.5201194589026272,0,0,0,0,0
math,math_3,qwen,llama,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,617,74,0,1,0,0,0,1,0,0,0,10.003669958095998,370,0,0,0,0
math,math_3,qwen,llama,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,617,42,0,1,0,0,0,1,0,0,0,2.369926583021879,188,0,0,0,0
math,math_3,qwen,llama,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,542,7,0,1,0,0,0,1,0,0,0,1.2753497089724988,0,0,0,0,0
math,math_3,qwen,llama,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,618,78,0,1,0,0,0,1,0,0,0,5.587674458045512,381,0,0,0,0
math,math_3,qwen,llama,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,618,41,0,1,0,0,0,1,0,0,0,3.958884500199929,184,0,0,0,0
math,math_3,qwen,llama,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,540,7,0,1,0,0,0,1,0,0,0,1.3648084581363946,0,0,0,0,0
math,math_3,qwen,llama,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,616,79,0,1,0,0,0,1,0,0,0,3.7041863340418786,372,0,0,0,0
math,math_3,qwen,llama,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,616,41,0,1,0,0,0,1,0,0,0,4.02636241610162,182,0,0,0,0
math,math_3,deepseek,llama,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,540,7,0,1,0,0,0,1,0,0,0,2.1060887498315424,0,0,0,0,0
math,math_3,deepseek,llama,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,616,70,0,1,0,0,0,1,0,0,0,4.204744582995772,315,0,0,0,0
math,math_3,deepseek,llama,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,616,41,0,1,0,0,0,1,0,0,0,4.007319999858737,171,0,0,0,0
math,math_3,deepseek,llama,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,541,7,0,1,0,0,0,1,0,0,0,2.9989789999090135,0,0,0,0,0
math,math_3,deepseek,llama,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,617,94,0,1,0,0,0,1,0,0,0,6.334882708033547,481,0,0,0,0
math,math_3,deepseek,llama,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,617,41,0,1,0,0,0,1,0,0,0,2.9976812079548836,171,0,0,0,0
math,math_3,deepseek,llama,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,539,7,0,1,0,0,0,1,0,0,0,1.780159000074491,0,0,0,0,0
math,math_3,deepseek,llama,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,615,70,0,1,0,0,0,1,0,0,0,3.3920475421473384,304,0,0,0,0
math,math_3,deepseek,llama,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,615,41,0,1,0,0,0,1,0,0,0,3.0792168751358986,171,0,0,0,0
math,math_3,llama,llama,self,self,True,direct,True,True,True,True,0,0,,,,,0,0,,528,7,0,1,0,0,0,1,0,0,0,1.3200286249630153,0,0,0,0,0
