domain,item_id,generator,verifier,frame,actual_source,frame_matches_truth,strategy,candidate_is_correct,adjusted_candidate_is_correct,parsed_verdict,formatting_fail,tp,fp,tn,fn,adj_tp,adj_fp,adj_tn,adj_fn,latency,verbosity,dissociated,label_was_right,reasoning_was_right,overrode_passing_tests
math,math_3,llama,deepseek,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.5426448000071105,101,0,0,0,0
math,math_3,llama,deepseek,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.1093952000082936,0,0,0,0,0
math,math_3,llama,deepseek,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,3.6367944999947213,129,0,0,0,0
math,math_3,llama,deepseek,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,3.3498260999913327,101,0,0,0,0
math,math_3,llama,deepseek,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,2.093311700009508,0,0,0,0,0
math,math_3,llama,deepseek,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,4.232530200009933,162,0,0,0,0
math,math_3,llama,deepseek,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,3.4932036999962293,89,0,0,0,0
math,math_3,mistral,deepseek,self,other,False,direct,False,False,False,0,0,0,1,0,0,0,1,0,1.7942201999831013,0,0,0,0,0
math,math_3,mistral,deepseek,self,other,False,cot,False,False,False,0,0,0,1,0,0,0,1,0,4.0569884999713395,138,0,0,0,0
math,math_3,mistral,deepseek,self,other,False,rubric,False,False,False,0,0,0,1,0,0,0,1,0,4.389158000005409,151,0,0,0,0
math,math_3,mistral,deepseek,other,other,True,direct,False,False,False,0,0,0,1,0,0,0,1,0,1.787638199981302,0,0,0,0,0
math,math_3,mistral,deepseek,other,other,True,cot,False,False,False,0,0,0,1,0,0,0,1,0,4.795719300018391,172,0,0,0,0
math,math_3,mistral,deepseek,other,other,True,rubric,False,False,False,0,0,0,1,0,0,0,1,0,3.685541300015757,151,0,0,0,0
math,math_3,mistral,deepseek,neutral,other,,direct,False,False,False,0,0,0,1,0,0,0,1,0,1.141788800014183,0,0,0,0,0
math,math_3,mistral,deepseek,neutral,other,,cot,False,False,False,0,0,0,1,0,0,0,1,0,3.6262961000029463,138,0,0,0,0
math,math_3,mistral,deepseek,neutral,other,,rubric,False,False,False,0,0,0,1,0,0,0,1,0,3.8241283999814186,158,0,0,0,0
math,math_3,qwen,llama,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.0741747000138275,0,0,0,0,0
math,math_3,qwen,llama,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,1.9708349000138696,211,0,0,0,0
math,math_3,qwen,llama,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.726223600009689,129,0,0,0,0
math,math_3,qwen,llama,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.8907149999868125,0,0,0,0,0
math,math_3,qwen,llama,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.9365059999981895,228,0,0,0,0
math,math_3,qwen,llama,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.4795169999997597,129,0,0,0,0
math,math_3,qwen,llama,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.2575206000183243,0,0,0,0,0
math,math_3,qwen,llama,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,1.6067875000007916,160,0,0,0,0
math,math_3,qwen,llama,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.1423657000123058,102,0,0,0,0
math,math_3,deepseek,llama,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.7607350000180304,0,0,0,0,0
math,math_3,deepseek,llama,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.4262859000009485,195,0,0,0,0
math,math_3,deepseek,llama,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.096836999990046,129,0,0,0,0
math,math_3,deepseek,llama,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.8786437000089791,0,0,0,0,0
math,math_3,deepseek,llama,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.4503712999867275,228,0,0,0,0
math,math_3,deepseek,llama,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.4173715999932028,100,0,0,0,0
math,math_3,deepseek,llama,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.8237354000157211,0,0,0,0,0
math,math_3,deepseek,llama,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.7373087000160012,194,0,0,0,0
math,math_3,deepseek,llama,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.275486800004728,129,0,0,0,0
math,math_3,llama,llama,self,self,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.2663060000049882,0,0,0,0,0
math,math_3,llama,llama,self,self,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.5262232999957632,161,0,0,0,0
math,math_3,llama,llama,self,self,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.2940135999815539,100,0,0,0,0
math,math_3,llama,llama,other,self,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.1276989000034519,0,0,0,0,0
math,math_3,llama,llama,other,self,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.066812300006859,161,0,0,0,0
math,math_3,llama,llama,other,self,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,3.3036298000079114,100,0,0,0,0
math,math_3,llama,llama,neutral,self,,direct,True,True,True,0,1,0,0,0,1,0,0,0,2.705744599981699,0,0,0,0,0
math,math_3,llama,llama,neutral,self,,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.479477399989264,161,0,0,0,0
math,math_3,llama,llama,neutral,self,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,3.1319957000087015,100,0,0,0,0
math,math_3,mistral,llama,self,other,False,direct,False,False,False,0,0,0,1,0,0,0,1,0,2.951360000006389,0,0,0,0,0
math,math_3,mistral,llama,self,other,False,cot,False,False,False,0,0,0,1,0,0,0,1,0,4.760307399992598,233,0,0,0,0
math,math_3,mistral,llama,self,other,False,rubric,False,False,False,0,0,0,1,0,0,0,1,0,2.3297507999814115,164,0,0,0,0
math,math_3,mistral,llama,other,other,True,direct,False,False,False,0,0,0,1,0,0,0,1,0,2.6059181000164244,0,0,0,0,0
math,math_3,mistral,llama,other,other,True,cot,False,False,False,0,0,0,1,0,0,0,1,0,3.6762731000198983,233,0,0,0,0
math,math_3,mistral,llama,other,other,True,rubric,False,False,False,0,0,0,1,0,0,0,1,0,3.822351200011326,164,0,0,0,0
math,math_3,mistral,llama,neutral,other,,direct,False,False,False,0,0,0,1,0,0,0,1,0,2.6180519000045024,0,0,0,0,0
math,math_3,mistral,llama,neutral,other,,cot,False,False,False,0,0,0,1,0,0,0,1,0,3.9444532000052277,173,0,0,0,0
math,math_3,mistral,llama,neutral,other,,rubric,False,False,False,0,0,0,1,0,0,0,1,0,2.3755567999905907,164,0,0,0,0
math,math_3,qwen,mistral,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.5910651999874972,0,0,0,0,0
math,math_3,qwen,mistral,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.5035846999962814,154,0,0,0,0
math,math_3,qwen,mistral,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.4522239999787416,142,0,0,0,0
math,math_3,qwen,mistral,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,8.647680499998387,0,0,0,0,0
math,math_3,qwen,mistral,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,1.7814173999940977,154,0,0,0,0
math,math_3,qwen,mistral,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.1258708000241313,149,0,0,0,0
math,math_3,qwen,mistral,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.9591895999910776,0,0,0,0,0
math,math_3,qwen,mistral,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,1.5286857000028249,159,0,0,0,0
math,math_3,qwen,mistral,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.1663603000051808,160,0,0,0,0
math,math_3,deepseek,mistral,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.9659635999996681,0,0,0,0,0
math,math_3,deepseek,mistral,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.064494399994146,167,0,0,0,0
math,math_3,deepseek,mistral,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.2759464999835473,203,0,0,0,0
math,math_3,deepseek,mistral,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.2300749999994878,0,0,0,0,0
math,math_3,deepseek,mistral,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.1998506000090856,229,0,0,0,0
math,math_3,deepseek,mistral,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.3945629999798257,148,0,0,0,0
math,math_3,deepseek,mistral,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.2565064000082202,0,0,0,0,0
math,math_3,deepseek,mistral,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,4.937557500001276,184,0,0,0,0
math,math_3,deepseek,mistral,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,3.040153600013582,157,0,0,0,0
math,math_3,llama,mistral,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.3733315000135917,0,0,0,0,0
math,math_3,llama,mistral,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.0757845000189263,105,0,0,0,0
math,math_3,llama,mistral,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.2376549000036903,149,0,0,0,0
math,math_3,llama,mistral,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.49780790001386777,0,0,0,0,0
math,math_3,llama,mistral,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,5.3267640999984,169,0,0,0,0
math,math_3,llama,mistral,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,5.320216100022662,168,0,0,0,0
math,math_3,llama,mistral,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.3981805000221357,0,0,0,0,0
math,math_3,llama,mistral,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.023824000003515,105,0,0,0,0
math,math_3,llama,mistral,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.2371130000101402,142,0,0,0,0
math,math_3,mistral,mistral,self,self,True,direct,False,False,False,0,0,0,1,0,0,0,1,0,0.49317580001661554,0,0,0,0,0
math,math_3,mistral,mistral,self,self,True,cot,False,False,False,0,0,0,1,0,0,0,1,0,5.365775499987649,192,0,0,0,0
math,math_3,mistral,mistral,self,self,True,rubric,False,False,False,0,0,0,1,0,0,0,1,0,2.4705579000001308,162,0,0,0,0
math,math_3,mistral,mistral,other,self,False,direct,False,False,False,0,0,0,1,0,0,0,1,0,2.1363840000121854,0,0,0,0,0
math,math_3,mistral,mistral,other,self,False,cot,False,False,False,0,0,0,1,0,0,0,1,0,2.6170961000025272,140,0,0,0,0
math,math_3,mistral,mistral,other,self,False,rubric,False,False,False,0,0,0,1,0,0,0,1,0,2.607892300002277,144,0,0,0,0
math,math_3,mistral,mistral,neutral,self,,direct,False,False,False,0,0,0,1,0,0,0,1,0,2.2436523999786004,0,0,0,0,0
math,math_3,mistral,mistral,neutral,self,,cot,False,False,False,0,0,0,1,0,0,0,1,0,2.440745599975344,174,0,0,0,0
math,math_3,mistral,mistral,neutral,self,,rubric,False,False,False,0,0,0,1,0,0,0,1,0,2.7542955999961123,184,0,0,0,0
math,math_4,qwen,qwen,self,self,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.6160253999987617,0,0,0,0,0
math,math_4,qwen,qwen,self,self,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,1.271934999997029,141,0,0,0,0
math,math_4,qwen,qwen,self,self,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.13888909999514,102,0,0,0,0
math,math_4,qwen,qwen,other,self,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.6130247000255622,0,0,0,0,0
math,math_4,qwen,qwen,other,self,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,1.567528699990362,153,0,0,0,0
math,math_4,qwen,qwen,other,self,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.416950699989684,102,0,0,0,0
math,math_4,qwen,qwen,neutral,self,,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.9806125000177417,0,0,0,0,0
math,math_4,qwen,qwen,neutral,self,,cot,True,True,True,0,1,0,0,0,1,0,0,0,1.7301080000179354,175,0,0,0,0
math,math_4,qwen,qwen,neutral,self,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.4326503000047524,102,0,0,0,0
math,math_4,deepseek,qwen,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.9215674000151921,0,0,0,0,0
math,math_4,deepseek,qwen,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,1.538750000006985,153,0,0,0,0
math,math_4,deepseek,qwen,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.4464798999833874,106,0,0,0,0
math,math_4,deepseek,qwen,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.9387409000191838,0,0,0,0,0
math,math_4,deepseek,qwen,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,1.5242650000145659,129,0,0,0,0
math,math_4,deepseek,qwen,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.20583190000616,106,0,0,0,0
math,math_4,deepseek,qwen,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.9339090000139549,0,0,0,0,0
math,math_4,deepseek,qwen,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.3095163000107277,129,0,0,0,0
math,math_4,deepseek,qwen,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,3.2717702999943867,106,0,0,0,0
math,math_4,llama,qwen,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.9720745999948122,0,0,0,0,0
math,math_4,llama,qwen,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.246153599990066,121,0,0,0,0
math,math_4,llama,qwen,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.1788119999982882,92,0,0,0,0
math,math_4,llama,qwen,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.9277026999916416,0,0,0,0,0
math,math_4,llama,qwen,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.496383199992124,145,0,0,0,0
math,math_4,llama,qwen,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.192200399993453,92,0,0,0,0
math,math_4,llama,qwen,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.7104126999911387,0,0,0,0,0
math,math_4,llama,qwen,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.7684344000008423,151,0,0,0,0
math,math_4,llama,qwen,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.411019800027134,92,0,0,0,0
math,math_4,mistral,qwen,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.7876959000132047,0,0,0,0,0
math,math_4,mistral,qwen,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,1.714344899985008,173,0,0,0,0
math,math_4,mistral,qwen,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.4275745000049938,102,0,0,0,0
math,math_4,mistral,qwen,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.7170479000196792,0,0,0,0,0
math,math_4,mistral,qwen,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,1.8174607999972068,154,0,0,0,0
math,math_4,mistral,qwen,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.55030689999694,111,0,0,0,0
math,math_4,mistral,qwen,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.4716611000185367,0,0,0,0,0
math,math_4,mistral,qwen,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,3.3516176999837626,172,0,0,0,0
math,math_4,mistral,qwen,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,3.28681950000464,102,0,0,0,0
math,math_4,qwen,deepseek,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,3.326988299988443,0,0,0,0,0
math,math_4,qwen,deepseek,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,4.487101200007601,169,0,0,0,0
math,math_4,qwen,deepseek,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,3.345220100018196,102,0,0,0,0
math,math_4,qwen,deepseek,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,3.533711800002493,0,0,0,0,0
math,math_4,qwen,deepseek,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,4.474727399996482,157,0,0,0,0
math,math_4,qwen,deepseek,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,3.333002300001681,110,0,0,0,0
math,math_4,qwen,deepseek,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,3.3107312000065576,0,0,0,0,0
math,math_4,qwen,deepseek,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,4.980841300013708,217,0,0,0,0
math,math_4,qwen,deepseek,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.6777816000103485,96,0,0,0,0
math,math_4,deepseek,deepseek,self,self,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.5788893999997526,0,0,0,0,0
math,math_4,deepseek,deepseek,self,self,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,3.1452823000145145,122,0,0,0,0
math,math_4,deepseek,deepseek,self,self,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.872723800013773,101,0,0,0,0
math,math_4,deepseek,deepseek,other,self,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.5675441999919713,0,0,0,0,0
math,math_4,deepseek,deepseek,other,self,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,3.1457484000129625,122,0,0,0,0
math,math_4,deepseek,deepseek,other,self,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,3.29879470000742,121,0,0,0,0
math,math_4,deepseek,deepseek,neutral,self,,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.293167199997697,0,0,0,0,0
math,math_4,deepseek,deepseek,neutral,self,,cot,True,True,True,0,1,0,0,0,1,0,0,0,3.640461300004972,122,0,0,0,0
math,math_4,deepseek,deepseek,neutral,self,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.976393899996765,96,0,0,0,0
math,math_4,llama,deepseek,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.9213683999842033,0,0,0,0,0
math,math_4,llama,deepseek,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,3.65892950000125,140,0,0,0,0
math,math_4,llama,deepseek,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.618394899996929,101,0,0,0,0
math,math_4,llama,deepseek,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.0693405000201892,0,0,0,0,0
math,math_4,llama,deepseek,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,3.789075100008631,176,0,0,0,0
math,math_4,llama,deepseek,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.6301063999999315,89,0,0,0,0
math,math_4,llama,deepseek,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.0700130999903195,0,0,0,0,0
math,math_4,llama,deepseek,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,3.4993310999998357,158,0,0,0,0
math,math_4,llama,deepseek,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.7603520000120625,96,0,0,0,0
math,math_4,mistral,deepseek,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.9225766000163276,0,0,0,0,0
math,math_4,mistral,deepseek,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,4.359811400005128,156,0,0,0,0
math,math_4,mistral,deepseek,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,3.09446689998731,96,0,0,0,0
math,math_4,mistral,deepseek,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.9563221000134945,0,0,0,0,0
math,math_4,mistral,deepseek,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,4.6340681000147015,179,0,0,0,0
math,math_4,mistral,deepseek,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,3.2128912000043783,96,0,0,0,0
math,math_4,mistral,deepseek,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.596871799993096,0,0,0,0,0
math,math_4,mistral,deepseek,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,4.6137933999998495,150,0,0,0,0
math,math_4,mistral,deepseek,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,3.0625198999769054,101,0,0,0,0
math,math_4,qwen,llama,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.6411908000009134,0,0,0,0,0
math,math_4,qwen,llama,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,1.432483799988404,187,0,0,0,0
math,math_4,qwen,llama,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.3493544000084512,102,0,0,0,0
math,math_4,qwen,llama,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.8620518000097945,0,0,0,0,0
math,math_4,qwen,llama,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,1.6740509999799542,191,0,0,0,0
math,math_4,qwen,llama,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.4819644000090193,128,0,0,0,0
math,math_4,qwen,llama,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.7043924999888986,0,0,0,0,0
math,math_4,qwen,llama,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,1.6259369000035804,202,0,0,0,0
math,math_4,qwen,llama,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.4507641999807674,128,0,0,0,0
math,math_4,deepseek,llama,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.7065238999784924,0,0,0,0,0
math,math_4,deepseek,llama,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.26619219998247,341,0,0,0,0
math,math_4,deepseek,llama,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.2066400999901816,100,0,0,0,0
math,math_4,deepseek,llama,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.615016999974614,0,0,0,0,0
math,math_4,deepseek,llama,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,3.3416005999897607,228,0,0,0,0
math,math_4,deepseek,llama,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.2833032000053208,100,0,0,0,0
math,math_4,deepseek,llama,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.6234922999865375,0,0,0,0,0
math,math_4,deepseek,llama,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,3.1523736999952234,315,0,0,0,0
math,math_4,deepseek,llama,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.239114600000903,100,0,0,0,0
math,math_4,llama,llama,self,self,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.783509500004584,0,0,0,0,0
math,math_4,llama,llama,self,self,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.8984498000063468,350,0,0,0,0
math,math_4,llama,llama,self,self,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.8981766999932006,128,0,0,0,0
math,math_4,llama,llama,other,self,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.7467820000019856,0,0,0,0,0
math,math_4,llama,llama,other,self,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,1.6132533999916632,178,0,0,0,0
math,math_4,llama,llama,other,self,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.627349599992158,100,0,0,0,0
math,math_4,llama,llama,neutral,self,,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.7056258999800775,0,0,0,0,0
math,math_4,llama,llama,neutral,self,,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.5106404999969527,247,0,0,0,0
math,math_4,llama,llama,neutral,self,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.6292771000007633,100,0,0,0,0
math,math_4,mistral,llama,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.6681420999811962,0,0,0,0,0
math,math_4,mistral,llama,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.043718299973989,189,0,0,0,0
math,math_4,mistral,llama,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.3043230999901425,100,0,0,0,0
math,math_4,mistral,llama,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.6918011999805458,0,0,0,0,0
math,math_4,mistral,llama,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.0623722999880556,172,0,0,0,0
math,math_4,mistral,llama,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,17.889603799994802,100,0,0,0,0
math,math_4,mistral,llama,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,4.340266200015321,0,0,0,0,0
math,math_4,mistral,llama,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,7.650790500018047,191,0,0,0,0
math,math_4,mistral,llama,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,17.059544299991103,100,0,0,0,0
math,math_4,qwen,mistral,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.6707229999883566,0,0,0,0,0
math,math_4,qwen,mistral,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,1.615249099995708,149,0,0,0,0
math,math_4,qwen,mistral,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.158597399975406,150,0,0,0,0
math,math_4,qwen,mistral,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.605847700004233,0,0,0,0,0
math,math_4,qwen,mistral,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,1.590613400010625,131,0,0,0,0
math,math_4,qwen,mistral,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.140958200005116,154,0,0,0,0
math,math_4,qwen,mistral,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.40196250000735745,0,0,0,0,0
math,math_4,qwen,mistral,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,1.988613699999405,142,0,0,0,0
math,math_4,qwen,mistral,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,3.724480400007451,255,0,0,0,0
math,math_4,deepseek,mistral,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,4.12676770001417,0,0,0,0,0
math,math_4,deepseek,mistral,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.692718500009505,114,0,0,0,0
math,math_4,deepseek,mistral,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,3.4664131000172347,192,0,0,0,0
math,math_4,deepseek,mistral,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.7689573999959975,0,0,0,0,0
