domain,item_id,generator,verifier,frame,actual_source,frame_matches_truth,strategy,candidate_is_correct,adjusted_candidate_is_correct,parsed_verdict,original_parsed_verdict,verdict_recovered_from_raw,strict_json_parse_fail,candidate_answer_letter,candidate_answer_text,candidate_answer_extraction_mode,candidate_answer_extraction_confidence,candidate_answer_ambiguous,candidate_answer_parsed,candidate_answer_parse_notes,prompt_tokens,completion_tokens,formatting_fail,tp,fp,tn,fn,adj_tp,adj_fp,adj_tn,adj_fn,latency,verbosity,dissociated,label_was_right,reasoning_was_right,overrode_passing_tests
math,math_27,mistral,qwen,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,519,62,0,1,0,0,0,1,0,0,0,2.307088749948889,232,0,0,0,0
math,math_27,qwen,deepseek,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,487,8,0,1,0,0,0,1,0,0,0,1.0710046249441803,0,0,0,0,0
math,math_27,qwen,deepseek,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,568,64,0,1,0,0,0,1,0,0,0,2.4870851249434054,256,0,0,0,0
math,math_27,qwen,deepseek,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,567,61,0,1,0,0,0,1,0,0,0,2.1553787500597537,186,0,0,0,0
math,math_27,qwen,deepseek,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,488,8,0,1,0,0,0,1,0,0,0,1.0688037918880582,0,0,0,0,0
math,math_27,qwen,deepseek,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,569,92,0,1,0,0,0,1,0,0,0,3.0852862501051277,220,0,0,0,0
math,math_27,qwen,deepseek,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,568,73,0,1,0,0,0,1,0,0,0,2.7696138750761747,249,0,0,0,0
math,math_27,qwen,deepseek,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,486,8,0,1,0,0,0,1,0,0,0,0.9262061670888215,0,0,0,0,0
math,math_27,qwen,deepseek,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,567,65,0,1,0,0,0,1,0,0,0,2.152674082899466,264,0,0,0,0
math,math_27,qwen,deepseek,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,566,65,0,1,0,0,0,1,0,0,0,2.1520674168132246,204,0,0,0,0
math,math_27,deepseek,deepseek,self,self,True,direct,True,True,True,True,0,0,,,,,0,0,,482,8,0,1,0,0,0,1,0,0,0,0.8665477498434484,0,0,0,0,0
math,math_27,deepseek,deepseek,self,self,True,cot,True,True,True,True,0,0,,,,,0,0,,563,96,0,1,0,0,0,1,0,0,0,2.983217665925622,243,0,0,0,0
math,math_27,deepseek,deepseek,self,self,True,rubric,True,True,True,True,0,0,,,,,0,0,,562,65,0,1,0,0,0,1,0,0,0,2.1370672499760985,183,0,0,0,0
math,math_27,deepseek,deepseek,other,self,False,direct,True,True,True,True,0,0,,,,,0,0,,483,8,0,1,0,0,0,1,0,0,0,0.8659010000992566,0,0,0,0,0
math,math_27,deepseek,deepseek,other,self,False,cot,True,True,True,True,0,0,,,,,0,0,,564,95,0,1,0,0,0,1,0,0,0,3.1616009999997914,242,0,0,0,0
math,math_27,deepseek,deepseek,other,self,False,rubric,True,True,True,True,0,0,,,,,0,0,,563,71,0,1,0,0,0,1,0,0,0,2.2553246249444783,215,0,0,0,0
math,math_27,deepseek,deepseek,neutral,self,,direct,True,True,True,True,0,0,,,,,0,0,,481,8,0,1,0,0,0,1,0,0,0,0.8456028329674155,0,0,0,0,0
math,math_27,deepseek,deepseek,neutral,self,,cot,True,True,True,True,0,0,,,,,0,0,,562,83,0,1,0,0,0,1,0,0,0,2.8029319590423256,232,0,0,0,0
math,math_27,deepseek,deepseek,neutral,self,,rubric,True,True,True,True,0,0,,,,,0,0,,561,71,0,1,0,0,0,1,0,0,0,2.35596187482588,215,0,0,0,0
math,math_27,llama,deepseek,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,554,8,0,1,0,0,0,1,0,0,0,1.0651575829833746,0,0,0,0,0
math,math_27,llama,deepseek,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,635,100,0,1,0,0,0,1,0,0,0,4.252137999981642,264,0,0,0,0
math,math_27,llama,deepseek,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,634,62,0,1,0,0,0,1,0,0,0,2.3300821671728045,182,0,0,0,0
math,math_27,llama,deepseek,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,555,8,0,1,0,0,0,1,0,0,0,0.9500189998652786,0,0,0,0,0
math,math_27,llama,deepseek,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,636,92,0,1,0,0,0,1,0,0,0,4.111979000037536,220,0,0,0,0
math,math_27,llama,deepseek,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,635,62,0,1,0,0,0,1,0,0,0,2.3254066659137607,186,0,0,0,0
math,math_27,llama,deepseek,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,553,8,0,1,0,0,0,1,0,0,0,1.4818312919232994,0,0,0,0,0
math,math_27,llama,deepseek,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,634,91,0,1,0,0,0,1,0,0,0,3.0574075831100345,214,0,0,0,0
math,math_27,llama,deepseek,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,633,67,0,1,0,0,0,1,0,0,0,2.5123603749088943,199,0,0,0,0
math,math_27,mistral,deepseek,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,406,8,0,1,0,0,0,1,0,0,0,0.869217999977991,0,0,0,0,0
math,math_27,mistral,deepseek,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,487,61,0,1,0,0,0,1,0,0,0,2.3980884589254856,202,0,0,0,0
math,math_27,mistral,deepseek,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,486,61,0,1,0,0,0,1,0,0,0,2.491168666863814,225,0,0,0,0
math,math_27,mistral,deepseek,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,407,8,0,1,0,0,0,1,0,0,0,0.8605097921099514,0,0,0,0,0
math,math_27,mistral,deepseek,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,488,55,0,1,0,0,0,1,0,0,0,2.0776771248783916,194,0,0,0,0
math,math_27,mistral,deepseek,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,487,60,0,1,0,0,0,1,0,0,0,2.283454041928053,219,0,0,0,0
math,math_27,mistral,deepseek,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,405,8,0,1,0,0,0,1,0,0,0,1.7568188328295946,0,0,0,0,0
math,math_27,mistral,deepseek,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,486,60,0,1,0,0,0,1,0,0,0,2.1229569579008967,187,0,0,0,0
math,math_27,mistral,deepseek,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,485,53,0,1,0,0,0,1,0,0,0,1.8324814168736339,174,0,0,0,0
math,math_27,qwen,llama,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,493,7,0,1,0,0,0,1,0,0,0,1.975669417064637,0,0,0,0,0
math,math_27,qwen,llama,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,569,95,0,1,0,0,0,1,0,0,0,9.332483999896795,401,0,0,0,0
math,math_27,qwen,llama,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,569,85,0,1,0,0,0,1,0,0,0,6.904814082896337,320,0,0,0,0
math,math_27,qwen,llama,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,494,7,0,1,0,0,0,1,0,0,0,1.8843586251605302,0,0,0,0,0
math,math_27,qwen,llama,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,570,81,0,1,0,0,0,1,0,0,0,7.493137540994212,346,0,0,0,0
math,math_27,qwen,llama,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,570,67,0,1,0,0,0,1,0,0,0,6.953704165993258,258,0,0,0,0
math,math_27,qwen,llama,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,492,7,0,1,0,0,0,1,0,0,0,1.187347917119041,0,0,0,0,0
math,math_27,qwen,llama,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,568,81,0,1,0,0,0,1,0,0,0,6.584685333073139,346,0,0,0,0
math,math_27,qwen,llama,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,568,80,0,1,0,0,0,1,0,0,0,8.034798624925315,339,0,0,0,0
math,math_27,deepseek,llama,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,495,7,0,1,0,0,0,1,0,0,0,1.141779625089839,0,0,0,0,0
math,math_27,deepseek,llama,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,571,84,0,1,0,0,0,1,0,0,0,9.60626508295536,341,0,0,0,0
math,math_27,deepseek,llama,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,571,57,0,1,0,0,0,1,0,0,0,7.969769167015329,199,0,0,0,0
math,math_27,deepseek,llama,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,496,7,0,1,0,0,0,1,0,0,0,1.3203247089404613,0,0,0,0,0
math,math_27,deepseek,llama,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,572,87,0,1,0,0,0,1,0,0,0,10.00588750001043,378,0,0,0,0
math,math_27,deepseek,llama,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,572,57,0,1,0,0,0,1,0,0,0,8.716863707872108,199,0,0,0,0
math,math_27,deepseek,llama,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,494,7,0,1,0,0,0,1,0,0,0,7.941930999979377,0,0,0,0,0
math,math_27,deepseek,llama,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,570,84,0,1,0,0,0,1,0,0,0,17.846048082923517,339,0,0,0,0
math,math_27,deepseek,llama,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,570,57,0,1,0,0,0,1,0,0,0,10.81363800005056,199,0,0,0,0
math,math_27,llama,llama,self,self,True,direct,True,True,True,True,0,0,,,,,0,0,,561,7,0,1,0,0,0,1,0,0,0,2.397648791084066,0,0,0,0,0
math,math_27,llama,llama,self,self,True,cot,True,True,True,True,0,0,,,,,0,0,,637,97,0,1,0,0,0,1,0,0,0,10.776050542015582,418,0,0,0,0
math,math_27,llama,llama,self,self,True,rubric,True,True,True,True,0,0,,,,,0,0,,637,80,0,1,0,0,0,1,0,0,0,5.897902499884367,276,0,0,0,0
math,math_27,llama,llama,other,self,False,direct,True,True,True,True,0,0,,,,,0,0,,562,7,0,1,0,0,0,1,0,0,0,1.5615618748124689,0,0,0,0,0
math,math_27,llama,llama,other,self,False,cot,True,True,True,True,0,0,,,,,0,0,,638,114,0,1,0,0,0,1,0,0,0,11.22871125000529,382,0,0,0,0
math,math_27,llama,llama,other,self,False,rubric,True,True,True,True,0,0,,,,,0,0,,638,102,0,1,0,0,0,1,0,0,0,8.206121083116159,438,0,0,0,0
math,math_27,llama,llama,neutral,self,,direct,True,True,True,True,0,0,,,,,0,0,,560,7,0,1,0,0,0,1,0,0,0,2.1274727499112487,0,0,0,0,0
math,math_27,llama,llama,neutral,self,,cot,True,True,True,True,0,0,,,,,0,0,,636,107,0,1,0,0,0,1,0,0,0,9.15940579213202,325,0,0,0,0
math,math_27,llama,llama,neutral,self,,rubric,True,True,True,True,0,0,,,,,0,0,,636,78,0,1,0,0,0,1,0,0,0,10.376319667091593,269,0,0,0,0
math,math_27,mistral,llama,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,416,7,0,1,0,0,0,1,0,0,0,2.2597590419463813,0,0,0,0,0
math,math_27,mistral,llama,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,492,88,0,1,0,0,0,1,0,0,0,6.590057749999687,328,0,0,0,0
math,math_27,mistral,llama,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,492,49,0,1,0,0,0,1,0,0,0,4.627360832877457,163,0,0,0,0
math,math_27,mistral,llama,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,417,7,0,1,0,0,0,1,0,0,0,1.3287379159592092,0,0,0,0,0
math,math_27,mistral,llama,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,493,82,0,1,0,0,0,1,0,0,0,5.830773541936651,336,0,0,0,0
math,math_27,mistral,llama,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,493,80,0,1,0,0,0,1,0,0,0,5.788305958034471,346,0,0,0,0
math,math_27,mistral,llama,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,415,7,0,1,0,0,0,1,0,0,0,3.39625870808959,0,0,0,0,0
math,math_27,mistral,llama,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,491,82,0,1,0,0,0,1,0,0,0,5.890638208016753,336,0,0,0,0
math,math_27,mistral,llama,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,491,81,0,1,0,0,0,1,0,0,0,5.620156625052914,327,0,0,0,0
math,math_27,qwen,mistral,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,522,7,0,1,0,0,0,1,0,0,0,1.1617701658979058,0,0,0,0,0
math,math_27,qwen,mistral,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,605,74,0,1,0,0,0,1,0,0,0,4.682881792075932,198,0,0,0,0
math,math_27,qwen,mistral,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,605,55,0,1,0,0,0,1,0,0,0,4.7685843331273645,196,0,0,0,0
math,math_27,qwen,mistral,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,523,7,0,1,0,0,0,1,0,0,0,1.1597807088401169,0,0,0,0,0
math,math_27,qwen,mistral,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,606,53,0,1,0,0,0,1,0,0,0,2.020759040955454,198,0,0,0,0
math,math_27,qwen,mistral,other,other,True,rubric,True,True,True,,1,1,,,,,0,0,,606,53,0,1,0,0,0,1,0,0,0,2.0170034170150757,0,0,0,0,0
math,math_27,qwen,mistral,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,521,7,0,1,0,0,0,1,0,0,0,1.8123905840329826,0,0,0,0,0
math,math_27,qwen,mistral,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,604,74,0,1,0,0,0,1,0,0,0,2.707641249988228,198,0,0,0,0
math,math_27,qwen,mistral,neutral,other,,rubric,True,True,True,,1,1,,,,,0,0,,604,56,0,1,0,0,0,1,0,0,0,2.052117000101134,0,0,0,0,0
math,math_27,deepseek,mistral,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,524,7,0,1,0,0,0,1,0,0,0,1.8353695408441126,0,0,0,0,0
math,math_27,deepseek,mistral,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,607,52,0,1,0,0,0,1,0,0,0,1.8093834579922259,168,0,0,0,0
math,math_27,deepseek,mistral,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,607,57,0,1,0,0,0,1,0,0,0,2.3813689581584185,198,0,0,0,0
math,math_27,deepseek,mistral,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,525,7,0,1,0,0,0,1,0,0,0,0.5533744578715414,0,0,0,0,0
math,math_27,deepseek,mistral,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,608,52,0,1,0,0,0,1,0,0,0,1.808166207978502,166,0,0,0,0
math,math_27,deepseek,mistral,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,608,44,0,1,0,0,0,1,0,0,0,1.7166794170625508,178,0,0,0,0
math,math_27,deepseek,mistral,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,523,7,0,1,0,0,0,1,0,0,0,0.5310864578932524,0,0,0,0,0
math,math_27,deepseek,mistral,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,606,57,0,1,0,0,0,1,0,0,0,2.0005592501256615,204,0,0,0,0
math,math_27,deepseek,mistral,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,606,60,0,1,0,0,0,1,0,0,0,2.0529369169380516,203,0,0,0,0
math,math_27,llama,mistral,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,600,7,0,1,0,0,0,1,0,0,0,0.6585564590059221,0,0,0,0,0
math,math_27,llama,mistral,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,683,63,0,1,0,0,0,1,0,0,0,3.046732208225876,183,0,0,0,0
math,math_27,llama,mistral,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,683,63,0,1,0,0,0,1,0,0,0,2.2259562918916345,183,0,0,0,0
math,math_27,llama,mistral,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,601,7,0,1,0,0,0,1,0,0,0,1.3370301248505712,0,0,0,0,0
math,math_27,llama,mistral,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,684,53,0,1,0,0,0,1,0,0,0,1.9965050420723855,190,0,0,0,0
math,math_27,llama,mistral,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,684,63,0,1,0,0,0,1,0,0,0,2.2529909589793533,185,0,0,0,0
math,math_27,llama,mistral,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,599,7,0,1,0,0,0,1,0,0,0,1.1804812499321997,0,0,0,0,0
math,math_27,llama,mistral,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,682,55,0,1,0,0,0,1,0,0,0,2.0826213750988245,194,0,0,0,0
math,math_27,llama,mistral,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,682,57,0,1,0,0,0,1,0,0,0,2.0781993330456316,174,0,0,0,0
math,math_27,mistral,mistral,self,self,True,direct,True,True,True,True,0,0,,,,,0,0,,443,7,0,1,0,0,0,1,0,0,0,1.3855773338582367,0,0,0,0,0
math,math_27,mistral,mistral,self,self,True,cot,True,True,True,True,0,0,,,,,0,0,,526,61,0,1,0,0,0,1,0,0,0,2.773147791158408,177,0,0,0,0
math,math_27,mistral,mistral,self,self,True,rubric,True,True,True,True,0,0,,,,,0,0,,526,47,0,1,0,0,0,1,0,0,0,1.9359730840660632,152,0,0,0,0
math,math_27,mistral,mistral,other,self,False,direct,True,True,True,True,0,0,,,,,0,0,,444,7,0,1,0,0,0,1,0,0,0,1.1293316250666976,0,0,0,0,0
math,math_27,mistral,mistral,other,self,False,cot,True,True,True,True,0,0,,,,,0,0,,527,42,0,1,0,0,0,1,0,0,0,1.6956283329054713,134,0,0,0,0
math,math_27,mistral,mistral,other,self,False,rubric,True,True,True,True,0,0,,,,,0,0,,527,47,0,1,0,0,0,1,0,0,0,1.7371758329682052,152,0,0,0,0
math,math_27,mistral,mistral,neutral,self,,direct,True,True,True,True,0,0,,,,,0,0,,442,7,0,1,0,0,0,1,0,0,0,0.6027153329923749,0,0,0,0,0
math,math_27,mistral,mistral,neutral,self,,cot,True,True,True,True,0,0,,,,,0,0,,525,43,0,1,0,0,0,1,0,0,0,2.2412658338434994,138,0,0,0,0
math,math_27,mistral,mistral,neutral,self,,rubric,True,True,True,True,0,0,,,,,0,0,,525,46,0,1,0,0,0,1,0,0,0,2.4707846250385046,142,0,0,0,0
math,math_28,qwen,qwen,self,self,True,direct,True,True,True,True,0,0,,,,,0,0,,723,6,0,1,0,0,0,1,0,0,0,0.77854899992235,0,0,0,0,0
math,math_28,qwen,qwen,self,self,True,cot,True,True,True,True,0,0,,,,,0,0,,799,41,0,1,0,0,0,1,0,0,0,1.7040673340670764,186,0,0,0,0
math,math_28,qwen,qwen,self,self,True,rubric,True,True,True,True,0,0,,,,,0,0,,799,36,0,1,0,0,0,1,0,0,0,1.7806926250923425,174,0,0,0,0
math,math_28,qwen,qwen,other,self,False,direct,True,True,True,True,0,0,,,,,0,0,,724,6,0,1,0,0,0,1,0,0,0,0.7524219590704888,0,0,0,0,0
math,math_28,qwen,qwen,other,self,False,cot,True,True,True,True,0,0,,,,,0,0,,800,36,0,1,0,0,0,1,0,0,0,1.8668998340144753,174,0,0,0,0
math,math_28,qwen,qwen,other,self,False,rubric,True,True,True,True,0,0,,,,,0,0,,800,36,0,1,0,0,0,1,0,0,0,1.6320127919316292,174,0,0,0,0
math,math_28,qwen,qwen,neutral,self,,direct,True,True,True,True,0,0,,,,,0,0,,722,6,0,1,0,0,0,1,0,0,0,0.8715306671801955,0,0,0,0,0
math,math_28,qwen,qwen,neutral,self,,cot,True,True,True,True,0,0,,,,,0,0,,798,36,0,1,0,0,0,1,0,0,0,1.6711727080401033,173,0,0,0,0
math,math_28,qwen,qwen,neutral,self,,rubric,True,True,True,True,0,0,,,,,0,0,,798,36,0,1,0,0,0,1,0,0,0,1.6374058749061078,173,0,0,0,0
math,math_28,deepseek,qwen,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,723,6,0,1,0,0,0,1,0,0,0,1.9327598330564797,0,0,0,0,0
math,math_28,deepseek,qwen,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,799,34,0,1,0,0,0,1,0,0,0,1.5993207909632474,156,0,0,0,0
math,math_28,deepseek,qwen,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,799,36,0,1,0,0,0,1,0,0,0,2.1895771669223905,174,0,0,0,0
math,math_28,deepseek,qwen,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,724,6,0,1,0,0,0,1,0,0,0,0.8544355828780681,0,0,0,0,0
math,math_28,deepseek,qwen,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,800,36,0,1,0,0,0,1,0,0,0,2.3006363748572767,173,0,0,0,0
math,math_28,deepseek,qwen,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,800,43,0,1,0,0,0,1,0,0,0,1.8605162091553211,184,0,0,0,0
math,math_28,deepseek,qwen,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,722,6,0,1,0,0,0,1,0,0,0,0.7577381250448525,0,0,0,0,0
math,math_28,deepseek,qwen,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,798,40,0,1,0,0,0,1,0,0,0,1.7218909999355674,179,0,0,0,0
math,math_28,deepseek,qwen,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,798,34,0,1,0,0,0,1,0,0,0,1.4685049171093851,155,0,0,0,0
math,math_28,llama,qwen,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,522,6,0,1,0,0,0,1,0,0,0,0.7126960409805179,0,0,0,0,0
math,math_28,llama,qwen,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,598,35,0,1,0,0,0,1,0,0,0,1.6798289171420038,162,0,0,0,0
math,math_28,llama,qwen,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,598,34,0,1,0,0,0,1,0,0,0,1.6808314581867307,156,0,0,0,0
math,math_28,llama,qwen,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,523,6,0,1,0,0,0,1,0,0,0,0.6816868328023702,0,0,0,0,0
math,math_28,llama,qwen,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,599,57,0,1,0,0,0,1,0,0,0,1.967746292008087,291,0,0,0,0
math,math_28,llama,qwen,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,599,35,0,1,0,0,0,1,0,0,0,1.6758627500385046,162,0,0,0,0
math,math_28,llama,qwen,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,521,6,0,1,0,0,0,1,0,0,0,0.6796916669700295,0,0,0,0,0
math,math_28,llama,qwen,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,597,34,0,1,0,0,0,1,0,0,0,3.070541291963309,155,0,0,0,0
math,math_28,llama,qwen,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,597,35,0,1,0,0,0,1,0,0,0,3.105638333130628,162,0,0,0,0
math,math_28,mistral,qwen,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,497,6,0,1,0,0,0,1,0,0,0,0.6908174171112478,0,0,0,0,0
math,math_28,mistral,qwen,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,573,39,0,1,0,0,0,1,0,0,0,1.4341850827913731,170,0,0,0,0
math,math_28,mistral,qwen,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,573,39,0,1,0,0,0,1,0,0,0,1.6609552500303835,169,0,0,0,0
math,math_28,mistral,qwen,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,498,6,0,1,0,0,0,1,0,0,0,0.8313811670523137,0,0,0,0,0
math,math_28,mistral,qwen,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,574,42,0,1,0,0,0,1,0,0,0,1.7736909170635045,189,0,0,0,0
math,math_28,mistral,qwen,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,574,44,0,1,0,0,0,1,0,0,0,2.1376499999314547,204,0,0,0,0
math,math_28,mistral,qwen,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,496,6,0,1,0,0,0,1,0,0,0,0.7022488329093903,0,0,0,0,0
math,math_28,mistral,qwen,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,572,56,0,1,0,0,0,1,0,0,0,1.8735007920768112,257,0,0,0,0
math,math_28,mistral,qwen,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,572,35,0,1,0,0,0,1,0,0,0,1.283353750128299,162,0,0,0,0
math,math_28,qwen,deepseek,self,other,False,direct,True,True,True,True,0,0,,,,,0,0,,667,8,0,1,0,0,0,1,0,0,0,1.1960351660382003,0,0,0,0,0
math,math_28,qwen,deepseek,self,other,False,cot,True,True,True,True,0,0,,,,,0,0,,748,59,0,1,0,0,0,1,0,0,0,3.3360384590923786,252,0,0,0,0
math,math_28,qwen,deepseek,self,other,False,rubric,True,True,True,True,0,0,,,,,0,0,,747,46,0,1,0,0,0,1,0,0,0,4.1113578751683235,221,0,0,0,0
math,math_28,qwen,deepseek,other,other,True,direct,True,True,True,True,0,0,,,,,0,0,,668,8,0,1,0,0,0,1,0,0,0,1.2438061248976737,0,0,0,0,0
math,math_28,qwen,deepseek,other,other,True,cot,True,True,True,True,0,0,,,,,0,0,,749,58,0,1,0,0,0,1,0,0,0,4.608233917038888,258,0,0,0,0
math,math_28,qwen,deepseek,other,other,True,rubric,True,True,True,True,0,0,,,,,0,0,,748,48,0,1,0,0,0,1,0,0,0,4.245894999941811,233,0,0,0,0
math,math_28,qwen,deepseek,neutral,other,,direct,True,True,True,True,0,0,,,,,0,0,,666,8,0,1,0,0,0,1,0,0,0,1.6704520001076162,0,0,0,0,0
math,math_28,qwen,deepseek,neutral,other,,cot,True,True,True,True,0,0,,,,,0,0,,747,59,0,1,0,0,0,1,0,0,0,4.711330542108044,252,0,0,0,0
math,math_28,qwen,deepseek,neutral,other,,rubric,True,True,True,True,0,0,,,,,0,0,,746,46,0,1,0,0,0,1,0,0,0,4.101048583863303,221,0,0,0,0
math,math_28,deepseek,deepseek,self,self,True,direct,True,True,True,True,0,0,,,,,0,0,,650,8,0,1,0,0,0,1,0,0,0,1.1119584999978542,0,0,0,0,0
math,math_28,deepseek,deepseek,self,self,True,cot,True,True,True,True,0,0,,,,,0,0,,731,58,0,1,0,0,0,1,0,0,0,4.6572053749114275,258,0,0,0,0
math,math_28,deepseek,deepseek,self,self,True,rubric,True,True,True,True,0,0,,,,,0,0,,730,51,0,1,0,0,0,1,0,0,0,4.2922736660111696,214,0,0,0,0
math,math_28,deepseek,deepseek,other,self,False,direct,True,True,True,True,0,0,,,,,0,0,,651,8,0,1,0,0,0,1,0,0,0,1.52168416720815,0,0,0,0,0
math,math_28,deepseek,deepseek,other,self,False,cot,True,True,True,True,0,0,,,,,0,0,,732,66,0,1,0,0,0,1,0,0,0,5.3918761250097305,300,0,0,0,0
math,math_28,deepseek,deepseek,other,self,False,rubric,True,True,True,True,0,0,,,,,0,0,,731,51,0,1,0,0,0,1,0,0,0,3.9487517909146845,214,0,0,0,0
